sector,ticker
Alpha,AMAT
Alpha,ADP
Alpha,AVGO
Lima,CDNS
Alpha,CSCO
Golf,TXN
Alpha,GPN
Alpha,IBM
Alpha,INTC
Golf,FB
Bravo,HPQ
Alpha,HRS
Golf,NVDA
Alpha,FIS
Alpha,FISV
Alpha,IT
Alpha,FLIR
Golf,INTU
Alpha,IPGP
Alpha,NFLX
Golf,FFIV
Alpha,LRCX
Alpha,MU
Alpha,MSFT
Alpha,QCOM
Alpha,KLAC
Alpha,MSI
Alpha,JNPR
Alpha,WRK
Alpha,LYB
Alpha,IP
Alpha,CF
Alpha,MOS
Alpha,NUE
Alpha,VMC
Alpha,BLL
Alpha,AVY
Alpha,APD
Alpha,NEM
Alpha,FCX
Alpha,ECL
Alpha,DWDP
Alpha,SHW
Alpha,PPG
Alpha,SEE
Alpha,FMC
Alpha,EQR
Alpha,SLG
Alpha,SPG
Alpha,WY
Alpha,KIM
Alpha,VTR
Charlie,PLD
Alpha,VNO
Delta,SBAC
Alpha,IRM
Alpha,DRE
Alpha,ARE
Alpha,HST
Alpha,O
Alpha,ESS
Alpha,DLR
Alpha,CCI
Alpha,REG
Alpha,BXP
Alpha,FRT
Alpha,AVB
Alpha,HCP
Alpha,UDR
Alpha,EQIX
Alpha,MAC
Alpha,T
Alpha,VZ
Alpha,AES
Alpha,EXC
Alpha,XEL
Alpha,ETR
Alpha,EIX
Alpha,ES
Alpha,WEC
Alpha,CMS
Alpha,ED
Alpha,PNW
Alpha,FE
Alpha,CNP
Alpha,PPL
Alpha,SO
Alpha,DTE
Alpha,NI
Alpha,NEE
Alpha,AWK
Alpha,SRE
Alpha,AEE
Alpha,DUK
Alpha,LNT
Alpha,AEP
